timestamp,algoritmo,tamaño_clave,curva,longitud_cadena,iteracion,tiempo_handshake_s,tiempo_handshake_ms,tamaño_certificados_bytes,exitoso,label
2026-05-17T13:31:32.048479,RSA,3072,,2,4,0.002701,2.701,4839,True,RSA-3072
2026-05-17T13:31:32.048535,RSA,3072,,2,5,0.002756,2.756,4839,True,RSA-3072
2026-05-17T13:31:32.048590,RSA,3072,,2,6,0.0025,2.5,4839,True,RSA-3072
2026-05-17T13:31:32.048641,RSA,3072,,2,7,0.003426,3.426,4839,True,RSA-3072
2026-05-17T13:31:32.048693,RSA,3072,,2,8,0.003058,3.058,4839,True,RSA-3072
2026-05-17T13:31:32.048743,RSA,3072,,2,9,0.003017,3.017,4839,True,RSA-3072
2026-05-17T13:31:32.048793,RSA,3072,,2,10,0.002828,2.828,4839,True,RSA-3072
2026-05-17T13:31:32.048841,RSA,3072,,2,11,0.002544,2.544,4839,True,RSA-3072
2026-05-17T13:31:32.048887,RSA,3072,,2,12,0.002593,2.593,4839,True,RSA-3072
2026-05-17T13:31:32.048936,RSA,3072,,2,13,0.002399,2.399,4839,True,RSA-3072
2026-05-17T13:31:32.048981,RSA,3072,,2,14,0.002573,2.573,4839,True,RSA-3072
2026-05-17T13:31:32.049029,RSA,3072,,2,15,0.002601,2.601,4839,True,RSA-3072
2026-05-17T13:31:32.049077,RSA,3072,,2,16,0.002467,2.467,4839,True,RSA-3072
2026-05-17T13:31:32.049123,RSA,3072,,2,17,0.00261,2.61,4839,True,RSA-3072
2026-05-17T13:31:32.049170,RSA,3072,,2,18,0.00259,2.59,4839,True,RSA-3072
2026-05-17T13:31:32.049217,RSA,3072,,2,19,0.002557,2.557,4839,True,RSA-3072
2026-05-17T13:31:32.049264,RSA,3072,,2,20,0.002909,2.909,4839,True,RSA-3072
2026-05-17T13:31:32.049311,RSA,3072,,2,21,0.002544,2.544,4839,True,RSA-3072
2026-05-17T13:31:32.049358,RSA,3072,,2,22,0.002526,2.526,4839,True,RSA-3072
2026-05-17T13:31:32.049405,RSA,3072,,2,23,0.002594,2.594,4839,True,RSA-3072
2026-05-17T13:31:32.049451,RSA,3072,,2,24,0.002526,2.526,4839,True,RSA-3072
2026-05-17T13:31:32.049496,RSA,3072,,2,25,0.002404,2.404,4839,True,RSA-3072
2026-05-17T13:31:32.049548,RSA,3072,,2,26,0.002442,2.442,4839,True,RSA-3072
2026-05-17T13:31:32.049595,RSA,3072,,2,27,0.002439,2.439,4839,True,RSA-3072
2026-05-17T13:31:32.049641,RSA,3072,,2,28,0.002766,2.766,4839,True,RSA-3072
2026-05-17T13:31:32.049687,RSA,3072,,2,29,0.002764,2.764,4839,True,RSA-3072
2026-05-17T13:31:32.049739,RSA,3072,,2,30,0.002465,2.465,4839,True,RSA-3072
2026-05-17T13:31:34.177115,RSA,3072,,3,1,0.004307,4.307,6458,True,RSA-3072
2026-05-17T13:31:34.177329,RSA,3072,,3,2,0.00312,3.12,6458,True,RSA-3072
2026-05-17T13:31:34.177406,RSA,3072,,3,3,0.003079,3.079,6458,True,RSA-3072
2026-05-17T13:31:34.177500,RSA,3072,,3,4,0.002887,2.887,6458,True,RSA-3072
2026-05-17T13:31:34.177544,RSA,3072,,3,5,0.002896,2.896,6458,True,RSA-3072
2026-05-17T13:31:34.177581,RSA,3072,,3,6,0.002772,2.772,6458,True,RSA-3072
2026-05-17T13:31:34.177619,RSA,3072,,3,7,0.002766,2.766,6458,True,RSA-3072
2026-05-17T13:31:34.177655,RSA,3072,,3,8,0.002754,2.754,6458,True,RSA-3072
